NO,부서코드,부서명,펀드코드,펀드명,종목번호,종목명,수량,금액,상각후원가,경과이자,선매출이자,선매출이자2,전기미수수익,당기미수수익,전기유효이자금액,당기유효이자금액,전기상각금액,당기상각금액,연동금액,기.유,일수,Duration,Du/(1+r),장부가액,장부가액단가,평가수익율,평가단가,평가금액,평가손익,기타포괄손익,감액손실,발행일자,만기일자,표면이율,할인율,차기이자지급일,신용등급KIS,신용등급KBP,신용등급NIC,신용등급FNP,LEVEL,채권분류코드,담보수량,고객RP담보,이자지급방법,자산유동화구분,LEVEL,선매출일
2654,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR101501DB72,국민주택1종채권21-07,"20,000,000,000","18,826,068,042",0,0,0,"2,191,780","487,040,178","143,148,995",0,0,0,0,0,0,686,1.88,1.826,"19,458,448,995","9,729.22",2.9905,"9,943.31","19,886,620,000","428,171,005",0,0,2021.7.31,2026.7.31,1,0,2026.7.31,,,,,2,111200,"20,000,000,000",0,복리채,,2,2021.7.1
2655,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR101501DB80,국민주택1종채권21-08,"80,000,000,000","75,123,310,158",0,0,0,"30,684,929","1,879,124,913","571,923,227",0,0,0,0,0,0,717,1.965,1.908,"77,605,043,227","9,700.63",2.9908,"9,918.71","79,349,680,000","1,744,636,773",0,0,2021.8.31,2026.8.31,1,0,2026.8.31,,,,,2,111200,"80,000,000,000",0,복리채,,2,2021.8.1
2656,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310202GBC6,산업금융채권21신이0300-1201-1,"10,000,000,000","9,852,569,231",0,0,0,0,0,"6,134,615",0,0,0,0,0,0,79,0.217,0.215,"9,858,703,846","9,858.70",3.4488,"9,976.07","9,976,070,000","117,366,154",0,0,2021.12.1,2024.12.1,2.03,0,2024.12.1,AAA,AAA,AAA,AAA,2,113312,"10,000,000,000",0,이표채.확정금리,,2,
2657,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310202GD43,산업금융채권23신이0106-0412-1,"20,000,000,000","19,999,841,522",0,"50,918,478",0,0,0,"66,005,435",0,0,0,0,0,0,29,0.079,0.078,"20,116,765,435","10,058.38",3.4725,"10,059.21","20,118,420,000","1,654,565",0,0,2023.4.12,2024.10.12,3.47,0,2024.10.12,AAA,AAA,AAA,AAA,2,113312,"20,000,000,000",0,이표채.확정금리,,2,
2658,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310213GC17,산업금융채권22신이0300-0124-2,"20,000,000,000","19,753,565,218",0,0,0,0,0,"63,043,478",0,0,0,0,0,0,133,0.36,0.357,"19,816,608,696","9,908.30",3.4248,"9,992.48","19,984,960,000","168,351,304",0,0,2022.1.24,2025.1.24,2.32,0,2024.10.24,AAA,AAA,AAA,AAA,2,113312,"20,000,000,000",0,이표채.확정금리,,2,
2659,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310214GCA3,산업금융채권22신이0200-1028-1,"30,000,000,000","30,111,017,609",0,"46,092,391",0,0,0,"146,657,609",0,0,0,0,0,0,45,0.123,0.122,"30,303,767,609","10,101.25",3.4655,"10,085.75","30,257,250,000","-46,517,609",0,0,2022.10.28,2024.10.28,5.14,0,2024.10.28,AAA,AAA,AAA,AAA,2,113312,"30,000,000,000",0,이표채.확정금리,,2,
2660,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310503GD64,중소기업은행(신)2306이1.5A-08(사),"30,000,000,000","30,031,539,457",0,0,0,0,0,"12,560,439",0,0,0,0,0,0,86,0.237,0.234,"30,044,099,896","10,014.69",3.4505,"10,013.61","30,040,830,000","-3,269,896",0,0,2023.6.8,2024.12.8,3.81,0,2024.12.8,AAA,AAA,AAA,AAA,2,113312,"30,000,000,000",0,이표채.확정금리,,2,
2661,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310506ADA3,중소기업은행(신)2310할1A-12,"10,000,000,000","9,619,216,987",0,"324,663,013",0,0,0,"30,668,493",0,0,0,0,0,0,29,0.08,0.077,"9,974,548,493","9,974.54",3.4738,"9,972.54","9,972,540,000","-2,008,493",0,0,2023.10.12,2024.10.12,3.86,0,2024.10.12,AAA,AAA,AAA,AAA,2,113312,"10,000,000,000",0,할인채,,2,
2662,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR310507GD52,중소기업은행(신)2305이1.5A-17,"10,000,000,000","10,005,608,261",0,0,0,0,0,"25,929,347",0,0,0,0,0,0,65,0.177,0.175,"10,031,537,608","10,031.53",3.4595,"10,030.45","10,030,450,000","-1,087,608",0,0,2023.5.17,2024.11.17,3.67,0,2024.11.17,AAA,AAA,AAA,AAA,2,113312,"10,000,000,000",0,이표채.확정금리,,2,
2663,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR350102GD24,한국전력공사채권1354,"10,000,000,000","9,977,236,522",0,0,0,0,0,"38,478,260",0,0,0,0,0,0,508,1.363,1.341,"10,015,714,782","10,015.71",3.291,"10,072.48","10,072,480,000","56,765,218",0,0,2023.2.3,2026.2.3,3.54,0,2025.2.3,AAA,AAA,AAA,AAA,2,113501,"10,000,000,000",0,이표채.확정금리,,2,
2664,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR350104GC98,한국전력공사채권1274,"30,000,000,000","31,048,697,299",0,"9,165,745",0,0,0,"15,712,707",0,0,0,0,0,0,"1,088",2.817,2.772,"31,073,575,751","10,357.85",3.2328,"10,434.07","31,302,210,000","228,634,249",0,0,2022.9.6,2027.9.6,4.74,0,2025.3.6,AAA,AAA,AAA,AAA,2,113501,"20,000,000,000",0,이표채.확정금리,,2,
2665,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR350115GC95,한국전력공사채권1282,"20,000,000,000","20,422,292,308",0,0,0,0,0,"472,690,217",0,0,0,0,0,0,373,0.986,0.97,"20,894,982,525","10,447.49",3.293,"10,404.69","20,809,380,000","-85,602,525",0,0,2022.9.21,2025.9.21,4.97,0,2024.9.21,AAA,AAA,AAA,AAA,2,113501,"20,000,000,000",0,이표채.확정금리,,2,
2666,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR351602GD35,중소벤처기업진흥채권804(사),"20,000,000,000","20,543,686,957",0,0,0,0,0,"6,662,637",0,0,0,0,0,0,"1,273",3.275,3.249,"20,550,349,594","10,275.17",3.105,"10,313.10","20,626,200,000","75,850,406",0,0,2023.3.9,2028.3.9,4.042,0,2024.12.9,AAA,AAA,AAA,AAA,2,113590,"20,000,000,000",0,이표채.확정금리,,2,
2667,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR380702GBB2,수산금융채권(일반)07-11이표60-08호,"20,000,000,000","19,672,130,435",0,"18,869,565",0,0,0,"28,304,348",0,0,0,0,0,0,786,2.097,2.08,"19,719,304,348","9,859.65",3.2275,"9,869.31","19,738,620,000","19,315,652",0,0,2021.11.8,2026.11.8,2.48,0,2024.11.8,AAA,AAA,AAA,AAA,2,113590,"20,000,000,000",0,이표채.확정금리,,2,
2668,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR380803ADA9,한국수출입금융2310사-할인-1,"20,000,000,000","19,233,830,137",0,"634,169,863",0,0,0,"74,986,301",0,0,0,0,0,0,34,0.093,0.091,"19,942,986,301","9,971.49",3.4685,"9,967.87","19,935,740,000","-7,246,301",0,0,2023.10.17,2024.10.17,3.91,0,2024.10.17,AAA,AAA,AAA,AAA,2,113312,"20,000,000,000",0,할인채,,2,
2669,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR380803GD49,한국수출입금융2304다-이표-1.5,"60,000,000,000","60,002,130,438",0,"200,869,562",0,0,0,"200,869,566",0,0,0,0,0,0,21,0.057,0.057,"60,403,869,566","10,067.31",3.4768,"10,068.02","60,408,120,000","4,250,434",0,0,2023.4.4,2024.10.4,3.52,0,2024.10.4,AAA,AAA,AAA,AAA,2,113312,"60,000,000,000",0,이표채.확정금리,,2,
2670,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR380804ADB5,한국수출입금융2311차-할인-1,"20,000,000,000","19,254,004,110",0,"559,495,890",0,0,0,"56,367,123",0,0,0,0,0,0,70,0.192,0.186,"19,869,867,123","9,934.93",3.4518,"9,934.41","19,868,820,000","-1,047,123",0,0,2023.11.22,2024.11.22,3.81,0,2024.11.22,AAA,AAA,AAA,AAA,2,113312,"20,000,000,000",0,할인채,,2,
2671,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR381001GD54,농업금융채권(은행)2023-05이1.5Y-A,"10,000,000,000","10,005,217,392",0,"6,032,608",0,0,0,"35,190,218",0,0,0,0,0,0,50,0.136,0.135,"10,046,440,218","10,046.44",3.479,"10,045.01","10,045,010,000","-1,430,218",0,0,2023.5.2,2024.11.2,3.7,0,2024.11.2,AAA,AAA,AAA,AAA,2,113312,"10,000,000,000",0,이표채.확정금리,,2,
2672,7240,FICC공학부,10203007,FE_TG_원화채권_FDS,KR381002GA15,농업금융채권(은행)2020-01이5Y-B,"20,000,000,000","19,590,361,305",0,0,0,0,0,"62,510,869",0,0,0,0,0,0,112,0.304,0.301,"19,652,872,174","9,826.43",3.4548,"9,976.28","19,952,560,000","299,687,826",0,0,2020.1.3,2025.1.3,1.62,0,2024.10.3,AAA,AAA,AAA,AAA,2,113312,"20,000,000,000",0,이표채.확정금리,,2,
